,pinyin,unicode
448,LAN2,"['\\u5116', '\\u5170', '\\u53B1', '\\u5549', '\\u56D2', '\\u5A6A', '\\u5C9A', '\\u5D50', '\\u5E71', '\\u61E2', '\\u62E6', '\\u6514', '\\u6593', '\\u6595', '\\u680F', '\\u6B04', '\\u6B17', '\\u6F9C', '\\u703E', '\\u7046', '\\u7061', '\\u71E3', '\\u71F7', '\\u74BC', '\\u7937', '\\u7BEE', '\\u7C43', '\\u7C63', '\\u7CF7', '\\u7E7F', '\\u847B', '\\u84DD', '\\u85CD', '\\u862B', '\\u862D', '\\u8955', '\\u8964', '\\u8974', '\\u8B4B', '\\u8B95', '\\u8C30', '\\u8E9D', '\\u946D', '\\u9484', '\\u95CC', '\\u9611', '\\u97CA']"
449,MENG2,"['\\u511A', '\\u51A1', '\\u5E6A', '\\u61DE', '\\u66DA', '\\u6726', '\\u6A57', '\\u6AAC', '\\u6C0B', '\\u6FDB', '\\u7374', '\\u750D', '\\u753F', '\\u76DF', '\\u77A2', '\\u77C7', '\\u77D2', '\\u791E', '\\u8268', '\\u82CE', '\\u8394', '\\u840C', '\\u8420', '\\u8499', '\\u8544', '\\u867B', '\\u8771', '\\u9133', '\\u9138', '\\u96FA', '\\u9740', '\\u995B', '\\u9BCD', '\\u9E0F', '\\u9E72']"
450,NING2,"['\\u511C', '\\u51DD', '\\u549B', '\\u5680', '\\u5B81', '\\u5BCD', '\\u5BD5', '\\u5BD7', '\\u5BDC', '\\u5BE7', '\\u62E7', '\\u64F0', '\\u67E0', '\\u6AB8', '\\u72DE', '\\u7370', '\\u752F', '\\u804D', '\\u8079', '\\u944F', '\\u9B21', '\\u9E0B']"
451,QIONG2,"['\\u511D', '\\u536D', '\\u5B86', '\\u60F8', '\\u684F', '\\u68FE', '\\u6A69', '\\u712D', '\\u7162', '\\u743C', '\\u749A', '\\u74CA', '\\u7758', '\\u778F', '\\u7A77', '\\u7A79', '\\u7AAE', '\\u7AC6', '\\u7B3B', '\\u7B47', '\\u8315', '\\u85D1', '\\u85ED', '\\u86E9', '\\u8D79', '\\u8DEB', '\\u8F01', '\\u909B']"
452,LIE4,"['\\u5120', '\\u51BD', '\\u5217', '\\u52A3', '\\u52BD', '\\u57D3', '\\u59F4', '\\u6312', '\\u6369', '\\u64F8', '\\u6D0C', '\\u6D56', '\\u70C8', '\\u716D', '\\u72A3', '\\u7375', '\\u7759', '\\u8057', '\\u811F', '\\u8322', '\\u86DA', '\\u86F6', '\\u88C2', '\\u8D94', '\\u8E90', '\\u8FFE', '\\u98B2', '\\u9B1B', '\\u9B23', '\\u9BA4', '\\u9C72', '\\u9D37']"
453,KUANG4,"['\\u5123', '\\u51B5', '\\u535D', '\\u5739', '\\u58D9', '\\u5CB2', '\\u61EC', '\\u61ED', '\\u65F7', '\\u663F', '\\u66E0', '\\u6846', '\\u6CC1', '\\u720C', '\\u7716', '\\u7736', '\\u77CC', '\\u77FF', '\\u7926', '\\u7D56', '\\u7E8A', '\\u7EA9', '\\u8CBA', '\\u8D36', '\\u8E80', '\\u909D', '\\u913A', '\\u9271', '\\u945B']"
454,BAO4,"['\\u5124', '\\u5228', '\\u52FD', '\\u5831', '\\u5FC1', '\\u62A5', '\\u62B1', '\\u66B4', '\\u66D3', '\\u7206', '\\u72A6', '\\u83E2', '\\u8663', '\\u888C', '\\u8C79', '\\u8DB5', '\\u924B', '\\u9464', '\\u94C7', '\\u9B91', '\\u9C8D', '\\u9E14']"
455,DU2,"['\\u5125', '\\u51DF', '\\u5335', '\\u5B3B', '\\u691F', '\\u6ADD', '\\u6BB0', '\\u6BD2', '\\u6D9C', '\\u6E0E', '\\u7006', '\\u724D', '\\u7258', '\\u728A', '\\u72A2', '\\u72EC', '\\u7368', '\\u74C4', '\\u76BE', '\\u78A1', '\\u8773', '\\u8AAD', '\\u8B80', '\\u8B9F', '\\u8BFB', '\\u8C44', '\\u8D15', '\\u945F', '\\u97C7', '\\u97E3', '\\u97E5', '\\u9A33', '\\u9AD1', '\\u9EE9', '\\u9EF7']"
456,BIAO1,"['\\u5126', '\\u5882', '\\u5E56', '\\u5F6A', '\\u6807', '\\u6A19', '\\u6EEE', '\\u700C', '\\u706C', '\\u719B', '\\u7202', '\\u730B', '\\u762D', '\\u78E6', '\\u7A6E', '\\u813F', '\\u81D5', '\\u85E8', '\\u8B24', '\\u8D06', '\\u93E2', '\\u9463', '\\u9556', '\\u9573', '\\u98A9', '\\u98AE', '\\u98C6', '\\u98C7', '\\u98CD', '\\u98D1', '\\u98D9', '\\u98DA', '\\u9A6B', '\\u9A89', '\\u9ADF', '\\u9E83', '\\u9E85']"
457,ZAN3,"['\\u5127', '\\u5139', '\\u5646', '\\u5BC1', '\\u62F6', '\\u648D', '\\u6505', '\\u6512', '\\u6522', '\\u661D', '\\u685A', '\\u6CAF', '\\u7938', '\\u79B6', '\\u8DB1', '\\u8DB2']"
458,HAO2,"['\\u512B', '\\u52C2', '\\u55E5', '\\u5637', '\\u5651', '\\u568E', '\\u58D5', '\\u6903', '\\u6BEB', '\\u6FE0', '\\u7346', '\\u734B', '\\u7354', '\\u7C47', '\\u8814', '\\u8AD5', '\\u8B79', '\\u8C6A']"
459,CHEN4,"['\\u512C', '\\u512D', '\\u56AB', '\\u5926', '\\u6987', '\\u6AEC', '\\u75A2', '\\u85FD', '\\u886C', '\\u896F', '\\u8B96', '\\u8C36', '\\u8D81', '\\u8D82', '\\u9F53', '\\u9F54', '\\u9F80']"
460,TENG2,"['\\u512F', '\\u5E50', '\\u6ED5', '\\u6F1B', '\\u75BC', '\\u7C50', '\\u7C58', '\\u7E22', '\\u817E', '\\u855B', '\\u85E4', '\\u87A3', '\\u8A8A', '\\u8B04', '\\u9086', '\\u99E6', '\\u9A30', '\\u9A63', '\\u9C27']"
461,LONG3,"['\\u5131', '\\u5784', '\\u5785', '\\u58DF', '\\u58E0', '\\u62E2', '\\u650F', '\\u7AC9', '\\u9647', '\\u96B4']"
462,CHAN4,"['\\u5133', '\\u5FCF', '\\u61F4', '\\u61FA', '\\u785F', '\\u7FBC', '\\u97C2']"
463,RANG2,"['\\u5134', '\\u52F7', '\\u703C', '\\u737D', '\\u74E4', '\\u79B3', '\\u7A63', '\\u7A70', '\\u8618', '\\u8E9F', '\\u9B24']"
464,LUO2,"['\\u5138', '\\u6924', '\\u6B0F', '\\u6C07', '\\u6C0C', '\\u7321', '\\u7380', '\\u7BA9', '\\u7C6E', '\\u7F85', '\\u841D', '\\u8502', '\\u863F', '\\u87BA', '\\u8999', '\\u89B6', '\\u89BC', '\\u903B', '\\u908F', '\\u93CD', '\\u947C', '\\u9523', '\\u9559', '\\u9960', '\\u9A3E', '\\u9A58', '\\u9AA1', '\\u9E01']"
465,NANG4,"['\\u513E', '\\u9F49']"
466,ZAN1,"['\\u5142', '\\u7C2A', '\\u7C2E', '\\u9415']"
467,YUAN2,"['\\u5143', '\\u539F', '\\u53A1', '\\u53B5', '\\u5458', '\\u54E1', '\\u56ED', '\\u5706', '\\u570E', '\\u5712', '\\u5713', '\\u571C', '\\u57A3', '\\u586C', '\\u59A7', '\\u5AB4', '\\u5AC4', '\\u5C8F', '\\u63F4', '\\u676C', '\\u699E', '\\u69AC', '\\u6A7C', '\\u6ADE', '\\u6C85', '\\u6E72', '\\u6E90', '\\u6E92', '\\u7230', '\\u7328', '\\u732D', '\\u733F', '\\u7342', '\\u7B0E', '\\u7DE3', '\\u7E01', '\\u7F18', '\\u7FB1', '\\u82AB', '\\u8432', '\\u849D', '\\u8597', '\\u8696', '\\u875D', '\\u876F', '\\u8788', '\\u8881', '\\u8C9F', '\\u8D20', '\\u8F45', '\\u8F95', '\\u908D', '\\u90A7', '\\u93B1', '\\u9A35', '\\u9B6D', '\\u9DA2', '\\u9DB0', '\\u9EFF', '\\u9F0B']"
468,XIONG1,"['\\u5144', '\\u5147', '\\u51F6', '\\u5308', '\\u54C5', '\\u5FF7', '\\u605F', '\\u6C79', '\\u6D36', '\\u80F7', '\\u80F8', '\\u8A29', '\\u8A7E', '\\u8BBB', '\\u8CEF']"
469,CHONG1,"['\\u5145', '\\u51B2', '\\u5603', '\\u5FB8', '\\u5FE1', '\\u6183', '\\u61A7', '\\u644F', '\\u6C96', '\\u6D7A', '\\u73EB', '\\u7FC0', '\\u8202', '\\u833A', '\\u885D', '\\u8E56']"
470,ZHAO4,"['\\u5146', '\\u53EC', '\\u5797', '\\u65D0', '\\u66CC', '\\u679B', '\\u6AC2', '\\u70A4', '\\u7167', '\\u71F3', '\\u72E3', '\\u77BE', '\\u7B0A', '\\u7B8C', '\\u7F69', '\\u7F84', '\\u8081', '\\u8087', '\\u8088', '\\u8A54', '\\u8BCF', '\\u8D75', '\\u8D99', '\\u96FF', '\\u9D6B']"
471,DUI4,"['\\u514A', '\\u514C', '\\u5151', '\\u5BF9', '\\u5BFE', '\\u5C0D', '\\u603C', '\\u619D', '\\u619E', '\\u61DF', '\\u6FE7', '\\u7029', '\\u7893', '\\u794B', '\\u7D90', '\\u85B1', '\\u8B48', '\\u8F5B', '\\u931E', '\\u9413', '\\u941C', '\\u9566', '\\u961F', '\\u968A']"
472,KE4,"['\\u514B', '\\u523B', '\\u524B', '\\u52C0', '\\u52CA', '\\u55D1', '\\u578E', '\\u5801', '\\u5A14', '\\u5BA2', '\\u5C05', '\\u606A', '\\u6118', '\\u6119', '\\u63E2', '\\u6415', '\\u69BC', '\\u6C2A', '\\u6E98', '\\u78A6', '\\u7DD9', '\\u7F02', '\\u8849', '\\u8AB2', '\\u8BFE', '\\u9198', '\\u9A0D', '\\u9A92']"
473,TU4,"['\\u514E', '\\u5154', '\\u580D', '\\u83DF', '\\u9D75']"
474,DANG3,"['\\u515A', '\\u6321', '\\u64CB', '\\u6529', '\\u6863', '\\u6B13', '\\u7059', '\\u8B61', '\\u8B9C', '\\u8C20', '\\u9EE8']"
475,DOU1,"['\\u515C', '\\u5160', '\\u543A', '\\u5517', '\\u6A77', '\\u7BFC', '\\u8538', '\\u90D6']"
476,FEN1,"['\\u515D', '\\u5206', '\\u5429', '\\u5C8E', '\\u5E09', '\\u6610', '\\u6706', '\\u6C1B', '\\u71D3', '\\u780F', '\\u7D1B', '\\u7EB7', '\\u7FC2', '\\u82AC', '\\u886F', '\\u8A1C', '\\u915A', '\\u9216', '\\u96AB', '\\u96F0', '\\u9934', '\\u9959', '\\u9CFB']"
477,MAO2,"['\\u515E', '\\u5825', '\\u5A8C', '\\u5AF9', '\\u65C4', '\\u6786', '\\u6BDB', '\\u6C02', '\\u6E35', '\\u7266', '\\u77DB', '\\u7F5E', '\\u8305', '\\u8765', '\\u87CA', '\\u8992', '\\u8EDE', '\\u9155', '\\u9328', '\\u951A', '\\u9AE6', '\\u9AF3', '\\u9D9C']"
478,NEI4,"['\\u5167', '\\u5185', '\\u6C1D']"
479,LIU4,"['\\u516D', '\\u5774', '\\u586F', '\\u5EC7', '\\u6F91', '\\u7542', '\\u78C2', '\\u7FCF', '\\u9402', '\\u96E1', '\\u9724', '\\u993E', '\\u998F', '\\u9B38']"
480,GONG4,"['\\u5171', '\\u7FBE', '\\u8CA2', '\\u8D21']"
481,XING1,"['\\u5174', '\\u57B6', '\\u60FA', '\\u661F', '\\u66D0', '\\u714B', '\\u7329', '\\u7446', '\\u76A8', '\\u7BC2', '\\u8165', '\\u8208', '\\u86F5', '\\u89EA', '\\u89F2', '\\u935F', '\\u99AB', '\\u9A02', '\\u9B8F', '\\u9BF9']"
482,DIAN3,"['\\u5178', '\\u56B8', '\\u594C', '\\u5A70', '\\u655F', '\\u70B9', '\\u7420', '\\u75F6', '\\u7898', '\\u8547', '\\u8E2E', '\\u9EDE']"
483,ZI1,"['\\u5179', '\\u5472', '\\u54A8', '\\u55DE', '\\u59D5', '\\u59FF', '\\u5B56', '\\u5B5C', '\\u5B73', '\\u5B76', '\\u5D6B', '\\u6825', '\\u6914', '\\u6DC4', '\\u6E7D', '\\u6ECB', '\\u6FAC', '\\u7386', '\\u753E', '\\u798C', '\\u79F6', '\\u7A35', '\\u7CA2', '\\u7D0E', '\\u7DC7', '\\u7F01', '\\u830A', '\\u8332', '\\u83D1', '\\u8458', '\\u89DC', '\\u8AEE', '\\u8C18', '\\u8CB2', '\\u8CC7', '\\u8D40', '\\u8D44', '\\u8DA6', '\\u8F1C', '\\u8F3A', '\\u8F8E', '\\u9111', '\\u922D', '\\u9319', '\\u937F', '\\u93A1', '\\u9531', '\\u9543', '\\u983E', '\\u983F', '\\u9AED', '\\u9BD4', '\\u9CBB', '\\u9D1C', '\\u9D85', '\\u9DBF', '\\u9DC0', '\\u9E5A', '\\u9F12', '\\u9F4D', '\\u9F5C', '\\u9F87']"
484,SHOU4,"['\\u517D', '\\u53D7', '\\u552E', '\\u58FD', '\\u5900', '\\u5BFF', '\\u6388', '\\u6DAD', '\\u72E9', '\\u7378', '\\u74B9', '\\u75E9', '\\u7626', '\\u7DAC', '\\u7EF6', '\\u93C9']"
485,JIONG1,"['\\u5182', '\\u518B', '\\u5770', '\\u57A7', '\\u57DB', '\\u6243', '\\u860F', '\\u8614', '\\u99C9', '\\u99EB']"
486,RAN3,"['\\u5184', '\\u5189', '\\u5465', '\\u59CC', '\\u5AA3', '\\u67D3', '\\u6A6A', '\\u73C3', '\\u82D2']"
487,MAO3,"['\\u5187', '\\u536F', '\\u5918', '\\u5CC1', '\\u623C', '\\u6634', '\\u6CD6', '\\u7B37', '\\u8306']"
488,GANG1,"['\\u5188', '\\u51AE', '\\u521A', '\\u525B', '\\u5808', '\\u583D', '\\u5CA1', '\\u6386', '\\u6760', '\\u68E1', '\\u7268', '\\u7285', '\\u7598', '\\u7899', '\\u7B10', '\\u7DB1', '\\u7EB2', '\\u7F38', '\\u7F41', '\\u7F53', '\\u7F61', '\\u809B', '\\u8221', '\\u91ED', '\\u92FC', '\\u93A0', '\\u94A2']"
489,GUA3,"['\\u518E', '\\u5250', '\\u526E', '\\u53E7', '\\u5BE1']"
490,MAO4,"['\\u5190', '\\u5192', '\\u5AA2', '\\u5E3D', '\\u61CB', '\\u6693', '\\u67D5', '\\u6959', '\\u6BF7', '\\u7441', '\\u7683', '\\u770A', '\\u7780', '\\u7790', '\\u8004', '\\u8252', '\\u82BC', '\\u8302', '\\u843A', '\\u84E9', '\\u88A4', '\\u8C8C', '\\u8CBF', '\\u8D38', '\\u912E']"
491,XU3,"['\\u5194', '\\u55A3', '\\u59C1', '\\u662B', '\\u6829', '\\u6E51', '\\u7166', '\\u73DD', '\\u7CC8', '\\u8A31', '\\u8A61', '\\u8ADD', '\\u8BB8', '\\u8BE9', '\\u8C1E', '\\u9126', '\\u9191']"
492,MI4,"['\\u5196', '\\u51AA', '\\u5627', '\\u5853', '\\u5B93', '\\u5BBB', '\\u5BC6', '\\u5CDA', '\\u5E42', '\\u5E4E', '\\u5E66', '\\u6993', '\\u6A12', '\\u6AC1', '\\u6C68', '\\u6CCC', '\\u6DE7', '\\u6DFF', '\\u6EF5', '\\u6F1E', '\\u6FD7', '\\u7190', '\\u7955', '\\u79D8', '\\u7C1A', '\\u7CF8', '\\u7F83', '\\u8524', '\\u85CC', '\\u871C', '\\u8820', '\\u8993', '\\u8994', '\\u899B', '\\u89C5', '\\u8B10', '\\u8C27', '\\u9F0F']"
493,YIN2,"['\\u5198', '\\u541F', '\\u552B', '\\u5656', '\\u569A', '\\u5701', '\\u57A0', '\\u5924', '\\u5A6C', '\\u5BC5', '\\u5D1F', '\\u5D2F', '\\u65A6', '\\u6AAD', '\\u6BA5', '\\u6CFF', '\\u6DEB', '\\u6EDB', '\\u70CE', '\\u72BE', '\\u72FA', '\\u748C', '\\u7892', '\\u82C2', '\\u8376', '\\u8529', '\\u87EB', '\\u8A14', '\\u8A1A', '\\u8A21', '\\u8ABE', '\\u911E', '\\u91FF', '\\u921D', '\\u9280', '\\u94F6', '\\u972A', '\\u9CCF', '\\u9DE3']"
494,XIE3,"['\\u5199', '\\u51A9', '\\u5BEB', '\\u85DB', '\\u8840', '\\u8EA0']"
495,JUN1,"['\\u519B', '\\u541B', '\\u5747', '\\u59F0', '\\u687E', '\\u6C6E', '\\u76B2', '\\u76B8', '\\u76B9', '\\u7885', '\\u8399', '\\u83CC', '\\u8690', '\\u8880', '\\u89A0', '\\u8ECD', '\\u921E', '\\u9281', '\\u929E', '\\u94A7', '\\u9835', '\\u9BB6', '\\u9CAA', '\\u9E87', '\\u9E8F', '\\u9E95']"
496,MI2,"['\\u519E', '\\u5F25', '\\u5F4C', '\\u6202', '\\u64DF', '\\u6520', '\\u6AB7', '\\u7030', '\\u7222', '\\u7315', '\\u737C', '\\u74D5', '\\u7962', '\\u7C4B', '\\u7CDC', '\\u7E3B', '\\u7F59', '\\u84BE', '\\u862A', '\\u863C', '\\u8A78', '\\u8B0E', '\\u8C1C', '\\u8FF7', '\\u919A', '\\u91BE', '\\u91BF', '\\u91C4', '\\u957E', '\\u9E0D', '\\u9E8A', '\\u9E8B', '\\u9E9B']"
497,ZHONG3,"['\\u51A2', '\\u55A0', '\\u585A', '\\u5C30', '\\u6B71', '\\u7607', '\\u79CD', '\\u7A2E', '\\u80BF', '\\u816B', '\\u8E35']"
498,YUAN1,"['\\u51A4', '\\u5248', '\\u566E', '\\u56E6', '\\u5B3D', '\\u5BC3', '\\u6081', '\\u60CC', '\\u68E9', '\\u6DF5', '\\u6E01', '\\u6E06', '\\u6E0A', '\\u6E15', '\\u7041', '\\u7722', '\\u7BA2', '\\u8099', '\\u847E', '\\u84AC', '\\u870E', '\\u8735', '\\u88F7', '\\u92FA', '\\u99CC', '\\u9CF6', '\\u9D1B', '\\u9D77', '\\u9E22', '\\u9E33', '\\u9E53', '\\u9F18', '\\u9F1D']"
499,FENG2,"['\\u51AF', '\\u5838', '\\u5906', '\\u6453', '\\u6CA8', '\\u6D72', '\\u6E22', '\\u6F28', '\\u7D98', '\\u7E2B', '\\u7F1D', '\\u8242', '\\u9022', '\\u99AE']"
500,LENG3,['\\u51B7']
501,PAN4,"['\\u51B8', '\\u5224', '\\u53DB', '\\u62DA', '\\u6C9C', '\\u6CEE', '\\u6EBF', '\\u708D', '\\u7249', '\\u7554', '\\u76FC', '\\u88A2', '\\u897B', '\\u8A4A', '\\u92EC', '\\u947B', '\\u9816']"
502,XIAN3,"['\\u51BC', '\\u5C1F', '\\u5C20', '\\u5D04', '\\u5DAE', '\\u5E70', '\\u641F', '\\u6507', '\\u663E', '\\u6AF6', '\\u6BE8', '\\u7066', '\\u70CD', '\\u71F9', '\\u72DD', '\\u7303', '\\u736B', '\\u736E', '\\u7381', '\\u7663', '\\u7906', '\\u7992', '\\u7B45', '\\u7BB2', '\\u85D3', '\\u861A', '\\u8D7B', '\\u8DE3', '\\u9291', '\\u934C', '\\u94E3', '\\u9669', '\\u967A', '\\u96AA', '\\u97C5', '\\u9855', '\\u986F', '\\u9F38', '\\u9F74']"
503,MEI3,"['\\u51C2', '\\u5A84', '\\u5ABA', '\\u5B0D', '\\u5D44', '\\u6334', '\\u6BCE', '\\u6BCF', '\\u6D7C', '\\u6E3C', '\\u71D8', '\\u7F8E', '\\u9382', '\\u9541', '\\u9EE3']"
504,TU2,"['\\u51C3', '\\u56F3', '\\u56FE', '\\u5716', '\\u5717', '\\u5857', '\\u5B8A', '\\u5C60', '\\u5CF9', '\\u5D5E', '\\u5EA9', '\\u5F92', '\\u6022', '\\u6348', '\\u63EC', '\\u688C', '\\u6D82', '\\u6E65', '\\u6F73', '\\u7479', '\\u760F', '\\u7A0C', '\\u7B61', '\\u816F', '\\u837C', '\\u8456', '\\u84A4', '\\u8DFF', '\\u9014', '\\u9174', '\\u922F', '\\u934E', '\\u999F', '\\u99FC', '\\u9D5A', '\\u9D9F', '\\u9DCB', '\\u9DF5', '\\u9F35']"
505,ZHUN3,"['\\u51C6', '\\u57FB', '\\u6E96', '\\u7DA7', '\\u96BC', '\\u9DBD']"
506,LIANG2,"['\\u51C9', '\\u589A', '\\u60CA', '\\u6881', '\\u690B', '\\u6A11', '\\u6DBC', '\\u7CAE', '\\u7CB1', '\\u7CE7', '\\u7DA1', '\\u826F', '\\u8F2C', '\\u8F8C', '\\u99FA']"
507,QING4,"['\\u51CA', '\\u5E86', '\\u6176', '\\u6385', '\\u6BB8', '\\u6C6B', '\\u6F00', '\\u7883', '\\u78D8', '\\u78EC', '\\u7F44', '\\u8B26', '\\u944B', '\\u9758']"
508,DIAO1,"['\\u51CB', '\\u5201', '\\u53FC', '\\u595D', '\\u5F6B', '\\u625A', '\\u6BA6', '\\u6C48', '\\u7431', '\\u7797', '\\u7889', '\\u866D', '\\u86C1', '\\u8C82', '\\u96D5', '\\u9B89', '\\u9BDB', '\\u9CB7', '\\u9CED', '\\u9D70', '\\u9F26']"
509,MING3,"['\\u51D5', '\\u59F3', '\\u614F', '\\u7733']"
510,CUI2,"['\\u51D7', '\\u615B']"
511,DUO2,"['\\u51D9', '\\u526B', '\\u593A', '\\u596A', '\\u60B3', '\\u6387', '\\u6553', '\\u655A', '\\u6560', '\\u656A', '\\u692F', '\\u6BF2', '\\u75E5', '\\u838C', '\\u88F0', '\\u8957', '\\u922C', '\\u9438', '\\u94CE', '\\u9BB5']"
512,FAN2,"['\\u51E1', '\\u51E2', '\\u51E3', '\\u52EB', '\\u58A6', '\\u5FDB', '\\u61A3', '\\u67C9', '\\u68E5', '\\u6A0A', '\\u6A4E', '\\u702A', '\\u703F', '\\u70E6', '\\u7169', '\\u71D4', '\\u74A0', '\\u77FE', '\\u792C', '\\u7B32', '\\u7C75', '\\u7DD0', '\\u7E41', '\\u7FB3', '\\u81B0', '\\u8227', '\\u8543', '\\u85A0', '\\u85E9', '\\u8629', '\\u881C', '\\u894E', '\\u8E6F', '\\u91E9', '\\u9407', '\\u9492', '\\u98BF', '\\u9DED']"
513,JU1,"['\\u51E5', '\\u521F', '\\u5A35', '\\u5C45', '\\u5CA8', '\\u5D0C', '\\u6285', '\\u62D8', '\\u6910', '\\u6A8B', '\\u6CAE', '\\u6DBA', '\\u72D9', '\\u741A', '\\u75BD', '\\u7717', '\\u7F5D', '\\u8152', '\\u824D', '\\u82F4', '\\u83F9', '\\u8445', '\\u871B', '\\u88FE', '\\u8D84', '\\u8DD4', '\\u8E19', '\\u92E6', '\\u9671', '\\u96CE', '\\u97A0', '\\u99D2', '\\u9A79', '\\u9B88', '\\u9D21', '\\u9D8B']"
514,PING2,"['\\u51ED', '\\u51F4', '\\u546F', '\\u576A', '\\u5C4F', '\\u5C5B', '\\u5E21', '\\u5E32', '\\u5E48', '\\u5E73', '\\u617F', '\\u6191', '\\u67B0', '\\u6CD9', '\\u6D34', '\\u73B6', '\\u74F6', '\\u7501', '\\u7539', '\\u7AEE', '\\u7BB3', '\\u7C08', '\\u7F3E', '\\u8060', '\\u80D3', '\\u8275', '\\u82F9', '\\u8353', '\\u840D', '\\u84F1', '\\u86B2', '\\u86E2', '\\u8A55', '\\u8BC4', '\\u8EFF', '\\u90F1', '\\u9B83', '\\u9C86', '\\u9D67']"
515,KAI3,"['\\u51EF', '\\u51F1', '\\u5240', '\\u5274', '\\u5605', '\\u57B2', '\\u584F', '\\u607A', '\\u6137', '\\u6168', '\\u669F', '\\u6977', '\\u8488', '\\u8F06', '\\u9347', '\\u93A7', '\\u94E0', '\\u9534', '\\u95D3', '\\u95FF', '\\u98BD']"
516,TU1,"['\\u51F8', '\\u5817', '\\u5D80', '\\u5EDC', '\\u6378', '\\u6D8B', '\\u75DC', '\\u79BF', '\\u79C3', '\\u7A81', '\\u92F5']"
517,AO1,"['\\u51F9', '\\u67EA', '\\u688E', '\\u8EEA']"
518,CHU1,"['\\u51FA', '\\u521D', '\\u5C80', '\\u6A17', '\\u8C99', '\\u9F63']"
519,DANG4,"['\\u51FC', '\\u5735', '\\u57B1', '\\u58CB', '\\u5A78', '\\u5B95', '\\u6113', '\\u6A94', '\\u6C39', '\\u6F52', '\\u7497', '\\u74FD', '\\u76EA', '\\u778A', '\\u7800', '\\u78AD', '\\u7911', '\\u7C1C', '\\u8361', '\\u83EA', '\\u8569', '\\u862F', '\\u8DA4', '\\u903F', '\\u95E3', '\\u96FC']"
520,ZAO2,"['\\u51FF', '\\u91A9', '\\u947F']"
521,DAO1,"['\\u5200', '\\u5202', '\\u5E4D', '\\u5FC9', '\\u6737', '\\u6C18', '\\u8220', '\\u91D6', '\\u9B5B', '\\u9C7D']"
522,CHUANG1,"['\\u5205', '\\u6227', '\\u6450', '\\u724E', '\\u7255', '\\u75AE', '\\u7621', '\\u7A93', '\\u7A97', '\\u7ABB']"
523,QIE1,['\\u5207']
524,KAN1,"['\\u520A', '\\u52D8', '\\u582A', '\\u5D41', '\\u6221', '\\u681E', '\\u9F95', '\\u9F9B']"
525,CUN3,"['\\u520C', '\\u5FD6']"
526,CHU2,"['\\u520D', '\\u53A8', '\\u5E6E', '\\u5EDA', '\\u66EF', '\\u6A71', '\\u6AC9', '\\u6AE5', '\\u6EC1', '\\u7293', '\\u7BE8', '\\u801D', '\\u8021', '\\u82BB', '\\u84A2', '\\u84AD', '\\u854F', '\\u85F8', '\\u870D', '\\u8D8E', '\\u8E70', '\\u8E87', '\\u8E95', '\\u924F', '\\u92E4', '\\u9504', '\\u9664', '\\u96CF', '\\u96DB', '\\u9DB5']"
527,WEN3,"['\\u520E', '\\u543B', '\\u5461', '\\u687D', '\\u7A33', '\\u7A4F', '\\u7A69', '\\u80B3', '\\u8117']"
528,HUA2,"['\\u5212', '\\u534E', '\\u5B05', '\\u5D0B', '\\u6ED1', '\\u72EF', '\\u733E', '\\u78C6', '\\u83EF', '\\u8550', '\\u8796', '\\u8B41', '\\u91EB', '\\u93F5', '\\u94E7', '\\u9A4A', '\\u9A85']"
529,LI2,"['\\u5215', '\\u5253', '\\u527A', '\\u5299', '\\u5398', '\\u55B1', '\\u569F', '\\u56C4', '\\u5AE0', '\\u5B4B', '\\u5B77', '\\u5EF2', '\\u60A1', '\\u6521', '\\u68A8', '\\u68A9', '\\u68B8', '\\u68C3', '\\u6A06', '\\u6F13', '\\u6F26', '\\u7055', '\\u7281', '\\u7282', '\\u729B', '\\u72F8', '\\u7483', '\\u74C8', '\\u775D', '\\u79BB', '\\u7A72', '\\u7BF1', '\\u7C6C', '\\u7C8D', '\\u7C9A', '\\u7CCE', '\\u7E2D', '\\u7F21', '\\u7F79', '\\u8243', '\\u83DE', '\\u84E0', '\\u853E', '\\u85DC', '\\u863A', '\\u870A', '\\u87CD', '\\u8935', '\\u8B27', '\\u8C8D', '\\u908C', '\\u91A8', '\\u91D0', '\\u92EB', '\\u9305', '\\u93EB', '\\u9457', '\\u96E2', '\\u9A39', '\\u9A6A', '\\u9A8A', '\\u9BEC', '\\u9C7A', '\\u9CA1', '\\u9D79', '\\u9E1D', '\\u9E42', '\\u9ECE', '\\u9EE7']"
530,YUE4,"['\\u5216', '\\u599C', '\\u5C84', '\\u5CB3', '\\u5DBD', '\\u6071', '\\u6085', '\\u60A6', '\\u6209', '\\u6288', '\\u6373', '\\u6708', '\\u6782', '\\u6A3E', '\\u6CE7', '\\u7039', '\\u721A', '\\u72D8', '\\u73A5', '\\u793F', '\\u79B4', '\\u7BD7', '\\u7C46', '\\u7C65', '\\u7C70', '\\u7CA4', '\\u7CB5', '\\u8625', '\\u868E', '\\u868F', '\\u8D8A', '\\u8DC0', '\\u8DC3', '\\u8E8D', '\\u8ECF', '\\u9205', '\\u925E', '\\u94BA', '\\u95B1', '\\u95B2', '\\u9605', '\\u9E11', '\\u9E19', '\\u9FA0']"
